tag,name,A_MHz,B_MHz,C_MHz,doc_url
046513,HC(O) 15 NH 2,72449.7,11054.46,9589.89,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046513.cat
046514,"CH 3 OCH 3 , v = 0",38788.18,10056.48,8886.83,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046514.cat
046515,"NS, v = 0",0.0,23155.42,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046515.cat
046516,"NS, v = 1",0.0,22966.65,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046516.cat
046517,"NS, v = 1 – 0 band",0.0,23155.42,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046517.cat
046518,c -C 2 H 4 18 O,23992.435,22121.172,13628.24,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046518.cat
046519,H 2 SiO,1.0,18678.56,16743.6,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046519.cat
046520,DC(O)NH 2,54947.58,11372.925,9419.763,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046520.cat
046521,cis -HC(O)NHD,61345.07,11009.84,9334.151,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046521.cat
046522,trans -HC(O)NHD,71180.64,10473.342,9132.454,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046522.cat
046523,"29 Si 17 O, v = 0 – 2",,20695.296,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046523.cat
046524,C 2 H 5 OH,34921.0,9351.2,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046524.cat
046525,DOCO +,432956.4,10163.993,9908.686,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046525.cat
046526,HO 13 CO +,789180.0,10772.867,10608.473,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046526.cat
046527,NS +,,25049.899,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046527.cat
046528,AlF v = 0 – 5,,16488.355,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046528.cat
046529,DSC,155928.0,20430.08,17981.85,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046529.cat
046530,HS 13 C,294898.0,19853.84,18536.86,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046530.cat
046531,DCS,556959.0,17901.2,17234.2,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046531.cat
046532,H 13 CS,942000.0,19444.2,19054.2,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046532.cat
046533,"2,2- c -CD 2 CH 2 O",23062.787,18013.451,12727.736,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046533.cat
046534,"CHD 2 CHO, v t = 0",,,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046534.cat
046535,H 2 CS v 4 = 1,291467.6,17685.713,16659.382,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046535.cat
046536,H 2 CS v 6 = 1,292237.0,17712.96,16616.39,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046536.cat
046537,H 2 CS v 3 = 1,291302.3,17588.956,16546.424,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046537.cat
046538,H 2 CS v 2 = 1,294096.4,17685.879,16611.559,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046538.cat
046539,H 2 CS ν 4 IR band,291467.6,17685.713,16659.382,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046539.cat
046540,H 2 CS ν 6 IR band,292237.0,17712.96,16616.39,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046540.cat
046541,H 2 CS ν 3 IR band,291302.3,17588.956,16546.424,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046541.cat
046542,H 2 CS ν 2 IR band,294096.4,17685.879,16611.559,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e046542.cat
047501,13 C 34 S,,22731.78,34.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047501.cat
047502,HC 34 S +,,20991.57,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047502.cat
047503,t -H 13 COOH,75580.9,12053.49,10379.08,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047503.cat
047504,HDCS,202715.0,16110.81,14891.55,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047504.cat
047505,H 2 13 CS,291629.0,16998.786,16031.192,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047505.cat
047506,H 2 C 33 S,291613.0,17538.843,33.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047506.cat
047507,"PO, v = 0",,21899.551,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047507.cat
047508,HC( 18 O)NH 2,71899.9,10775.89,9370.07,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047508.cat
047509,N 33 S,0.0,22942.23,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047509.cat
047510,15 NS,0.0,22087.5,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047510.cat
047511,a -CH 3 13 CH 2 OH,34125.15,9351.56,8093.09,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047511.cat
047512,a - 13 CH 3 CH 2 OH,34748.88,9087.66,7927.91,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047512.cat
047513,"29 Si 18 O, v = 0 – 3",,19970.684,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047513.cat
047514,"30 Si 17 O, v = 0 – 2",,20695.296,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047514.cat
047515,a -CH 3 CH 2 OD,34773.74,8768.85,7687.89,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047515.cat
047516,a -CH 3 CHDOH,30209.1,9239.13,7930.54,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047516.cat
047517,a - a -CH 2 DCH 2 OH,31635.66,8956.25,7818.33,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047517.cat
047518,a - s -CH 2 DCH 2 OH,34547.08,8627.59,7568.11,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047518.cat
047519,"PO, v = 1, 2",,21735.643,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047519.cat
047520,"PO, v = 3–5",,21407.671,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047520.cat
047521,CH 3 ONH 2,42486.14,10049.676,8962.891,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047521.cat
047522,13 CH 3 OCH 3,38439.905,9538.241,8462.594,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047522.cat
047523,"CCl + , v = 0",,23824.28,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047523.cat
047524,"SiF + , v = 0, 1",,19097.135,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047524.cat
047525,"SiF + , v = 1 – 0, 2 – 1",,19097.135,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047525.cat
047526,"SiF + , v = 2 – 0",,19097.135,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047526.cat
047527,trans -HONO,92892.03,12524.786,11016.851,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047527.cat
047528,cis -HONO,84101.86,13168.907,11364.334,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e047528.cat
048501,"SO, v = 0",,21523.556,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e048501.cat
048502,"SO, v = 1",,21351.6,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e048502.cat
048503,C 36 S,,23754.47,36.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e048503.cat
048504,"SO, a 1 Δ, v = 0, 1",1.0,21523.556,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e048504.cat
048505,NaCCH,,4510.124,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e048505.cat
048506,HPO,265070.0,21074.69,19464.48,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e048506.cat
048507,D 2 CS,146399.5,14904.252,13495.833,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e048507.cat
048508,H 2 C 34 S,291612.0,17388.498,34.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e048508.cat
048509,N 34 S,0.0,22742.05,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e048509.cat
048510,"CH 3 SH, v t ≤ 2",102766.6,12951.9,12388.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e048510.cat
048511,"30 Si 18 O, v = 0 – 3",,19716.107,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e048511.cat
048512,MgC 2,1.0,11504.0,9392.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e048512.cat
048513,"13 CCl + , v = 0",,22458.31,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e048513.cat
048514,"29 SiF + , v = 0",,18831.104,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e048514.cat
049501,33 SO,,21306.465,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049501.cat
049502,S 17 O,,20677.81,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049502.cat
049503,"C 4 H, v = 0",,4758.656,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049503.cat
049504,"C 4 H, v 7 = 1",,4762.849,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049504.cat
049505,"C 4 H, v 7 = 2 0",,4782.167,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049505.cat
049506,"C 4 H, v 7 = 2 2",,4778.571,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049506.cat
049507,MgCCH,,4965.335,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049507.cat
049508,13 C 36 S,,22382.63,36.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049508.cat
049509,C 4 H –,,4654.944,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049509.cat
049510,"NaCN, NaNC",57921.94,8368.495,7271.885,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049510.cat
049511,15 N 34 S,0.0,21673.94,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049511.cat
049512,HSO,299484.0,20502.785,19135.699,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049512.cat
049513,H 2 13 C 34 S,291638.0,16685.87,34.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049513.cat
049514,"C 4 H, v 6 = 1",,4762.85,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049514.cat
049515,"C 4 H, v 5 = 1",,4778.035,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049515.cat
049516,"C 4 H, v 6 = v 7 = 1",,4760.851,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049516.cat
049517,"CH 3 SD, v t ≤ 2",77800.27,12746.32,11744.92,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049517.cat
049518,"13 CH 3 SH, v t ≤ 2",102715.0,12475.83,11952.25,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049518.cat
049519,25 MgC 2,1.0,11274.0,9238.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049519.cat
049520,MgC 13 C,1.0,11272.0,9172.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049520.cat
049521,"C 37 Cl + , v = 0",,23496.16,37.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049521.cat
049522,"30 SiF + , v = 0",,18583.446,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049522.cat
049523,a -NH 2 SH,148000.0,14237.64,13975.99,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049523.cat
049524,s -NH 2 SH,148318.7,14341.55,14097.04,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e049524.cat
050501,34 SO,,21102.73,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050501.cat
050502,S 18 O,,19929.28,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050502.cat
050503,l -C 4 H 2,1.0,4503.31,4428.61,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050503.cat
050504,"MgNC, v = 0",,5966.904,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050504.cat
050505,"MgNC, v 2 = 1",,6046.9,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050505.cat
050506,C 4 D,,4416.443,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050506.cat
050507,13 CCCCH,,4594.543,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050507.cat
050508,C 13 CCCH,,4734.634,13.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050508.cat
050509,CC 13 CCH,,4741.869,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050509.cat
050510,CCC 13 CH,,4614.972,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050510.cat
050511,"C 3 N, v = 0",,4947.62,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050511.cat
050512,"C 3 N, v 5 = 1",,4967.56,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050512.cat
050513,"Na 13 CN, NaN 13 C",55674.35,8198.012,7106.818,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050513.cat
050514,C 3 N –,,4851.622,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050514.cat
050515,C 4 D –,,4324.02,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050515.cat
050516,N 36 S,0.0,22373.75,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050516.cat
050517,H 2 C 36 S,291610.0,17111.828,36.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050517.cat
050518,"CH 3 34 SH, v t ≤ 2",102766.6,12951.9,12388.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050518.cat
050519,26 MgC 2,1.0,11062.0,9095.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050519.cat
050520,25 MgCCH,,4875.31,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050520.cat
050521,Mg 13 CCH,,4944.24,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050521.cat
050522,MgC 13 CH,,4803.04,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e050522.cat
051501,"HC 3 N, (0,0,0,0)",,4549.059,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051501.cat
051502,"HC 3 N, (0,0,0,1)",,4563.513,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051502.cat
051503,"HC 3 N, (0,0,0,2)",,4577.967,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051503.cat
051504,"HC 3 N, (0,0,1,0)",,4558.314,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051504.cat
051505,"HC 3 N, (0,0,1,1)",,4572.865,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051505.cat
051506,"HC 3 N, (1,0,0,0)",,4538.24,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051506.cat
051507,"HC 3 N, (1,0,0,1)",,4558.028,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051507.cat
051508,"HC 3 N, (0,1,0,0)/(0,0,0,3)",,4550.624,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051508.cat
051509,"HC 3 N, (1,0,0,2)/(0,2,0,0) 0e",,4574.176,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051509.cat
051510,KC,,8619.89,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051510.cat
051511,13 CCCN,,4771.22,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051511.cat
051512,C 13 CCN,,4920.71,13.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051512.cat
051513,CC 13 CN,,4929.06,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051513.cat
051514,C 3 15 N,,4801.23,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051514.cat
051515,l - 13 CC 3 H 2,1.0,4345.69,4276.07,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051515.cat
051516,l -C 13 CC 2 H 2,1.0,4480.84,4406.86,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051516.cat
051517,l -C 2 13 CCH 2,1.0,4491.93,4417.61,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051517.cat
051518,l -C 3 13 CH 2,1.0,4372.96,4302.5,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051518.cat
051519,"HC 3 N, v 3 = 1",,4535.119,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051519.cat
051520,"HC 3 N, v 2 = 1",,4527.495,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051520.cat
051521,l -C 4 HD,195453.0,4286.5,4189.2,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051521.cat
051522,"HC 3 N, ν 3 band",,4549.059,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051522.cat
051523,"HC 3 N, ν 2 band",,4549.059,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051523.cat
051524,"HC 3 N, ν 1 band",,4549.059,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051524.cat
051525,"HC 3 N, (0,0,0,4)/(0,1,0,1)",,4606.77,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051525.cat
051526,"HC 3 N, (0,0,2,0)",,4567.5,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051526.cat
051527,HMgNC,,5481.43,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051527.cat
051528,HNC 3,,4668.336,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051528.cat
051529,AlC 2,1.0,12073.6,9769.3,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051529.cat
051530,CH 2 DCl,119836.7,12479.299,12177.221,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051530.cat
051531,HCCNC,,4967.838,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051531.cat
051532,26 MgCCH,,4792.16,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e051532.cat
052501,"C 3 O, v = 0",,4810.8864,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052501.cat
052502,36 SO,,20727.99,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052502.cat
052503,HC 3 NH +,1.0,4328.997,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052503.cat
052504,KCH,,7483.87,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052504.cat
052505,CaC,,10337.92,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052505.cat
052506,H 2 CCHCCH (C 4 H 4 ),50300.1,4744.943,4329.773,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052506.cat
052507,( c- C 3 H 2 )CH 2 (C 4 H 4 ),29286.3,7154.48,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052507.cat
052508,"DC 3 N, v = 0",,4221.581,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052508.cat
052509,"H 13 CCCN, v = 0",,4408.442,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052509.cat
052510,"HC 13 CCN, v = 0",,4529.761,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052510.cat
052511,"HCC 13 CN, v = 0",,4530.198,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052511.cat
052512,"HCCC 15 N, v = 0",,4416.752,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052512.cat
052513,"DC 3 N, v 7 = 1",,4234.51,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052513.cat
052514,"H 13 CCCN, v 7 = 1",,4422.51,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052514.cat
052515,"HC 13 CCN, v 7 = 1",,4543.78,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052515.cat
052516,"HCC 13 CN, v 7 = 1",,4544.39,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052516.cat
052517,"HCCC 15 N, v 7 = 1",,4430.76,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052517.cat
052518,"H 13 CCCN, v 7 = 2",,4436.57,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052518.cat
052519,"HC 13 CCN, v 7 = 2",,4557.81,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052519.cat
052520,"HCC 13 CN, v 7 = 2",,4558.58,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052520.cat
052521,"H 13 CCCN, v 6 = 1",,4417.4,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052521.cat
052522,"HC 13 CCN, v 6 = 1",,4538.84,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052522.cat
052523,"HCC 13 CN, v 6 = 1",,4539.18,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052523.cat
052524,"H 13 CCCN, v 5 = 1 / v 7 = 3",,4409.7,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052524.cat
052525,"HC 13 CCN, v 5 = 1 / v 7 = 3",,4531.31,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052525.cat
052526,"HCC 13 CN, v 5 = 1 / v 7 = 3",,4531.75,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052526.cat
052527,"SiC 2 , v = 0",52474.0,13158.71,10441.58,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052527.cat
052528,"SiC 2 , v 3 = 1",53768.0,12992.1,10212.9,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052528.cat
052529,"SiC 2 , v 3 = 2",55430.0,12841.5,9975.6,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052529.cat
052530,"C 3 O, v 5 = 1",,4848.607,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052530.cat
052531,"H 13 CCCN, (0,0,1,1)",,4431.56,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052531.cat
052532,"HC 13 CCN, (0,0,1,1)",,4552.95,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052532.cat
052533,"HCC 13 CN, (0,0,1,1)",,4553.47,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052533.cat
052534,"HCC 13 CN, (1,0,0,0)",,4524.1,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052534.cat
052535,"HCC 13 CN, (1,0,0,1)",,4538.8,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052535.cat
052536,AlCCH,,4976.086,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052536.cat
052537,"SiC 2 , v 3 = 3",57460.0,12706.8,9729.3,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052537.cat
052538,"SiC 2 , v 3 = 4",59860.0,12588.0,9475.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052538.cat
052539,HCCNCH +,,4664.432,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052539.cat
052540,DCCNC,,4598.289,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052540.cat
052541,HCCN 13 C,,4804.874,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052541.cat
052542,HC 13 CNC,,4949.446,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052542.cat
052543,H 13 CCNC,,4813.119,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052543.cat
052544,HCC 15 NC,,4944.74,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052544.cat
052545,DNC 3,,4400.592,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052545.cat
052546,HNCC 13 C,,4500.933,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052546.cat
052547,HNC 13 CC,,4643.584,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052547.cat
052548,HN 13 CCC,,4655.745,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e052548.cat
053501,AlNC,,5984.6768,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053501.cat
053502,SiCCH,,5436.662,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053502.cat
053503,"HC 13 C 13 CN, v = 0",,4510.324,13.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053503.cat
053504,"H 13 CC 13 CN, v = 0",,4388.787,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053504.cat
053505,AlCN,,5025.41,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053505.cat
053506,HCC 13 C 15 N,,4400.741,15.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053506.cat
053507,t -HC 3 O,261120.0,4577.477,4489.053,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053507.cat
053508,"H 13 C 13 CCN, v = 0",,4392.16,13.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053508.cat
