tag	molecule	#lines	lg(Q(300))	lg(Q(225))	lg(Q(150))	lg(Q(75))	lg(Q(37.500))	lg(Q(18.750))	lg(Q(9.375))
92001	C5S	99	3.718253746397326	3.64064578186022	3.5078500720724106	3.2277471426037394	2.9279746692398216	2.627112785851454	2.326421891879929
94001	C5-34-S	99	3.724366160689542	3.6480453506997073	3.5157630050320106	3.238516292360745	2.9389278102278826	2.638061740766755	2.337361409212131
94002	CH3-79-Br	14309	4.594221771660991	4.406650306956912	4.142423132023051	3.691082730435408	3.2411625679561333	2.803994188702769	2.3946600221489134
95001	Br-79-O	1892	3.5956248377181406	3.4671909233847136	3.2899971936106738	2.988475567899935	2.686747956155516	2.38436775296747	2.0804280512581763
95002	Br-79-O v=1	1314	3.5956248377181406	3.4671909233847136	3.2899971936106738	2.988475567899935	2.686747956155516	2.38436775296747	2.0804280512581763
96001	HOBr-79	9898	4.1320281962872665	3.944318151957169	3.679957449239067	3.2285084055315902	2.7777370254989804	2.3296480097579106	1.9163223242173815
96002	S3	12039	4.500665081019297	4.319397823837691	4.056833948879687	3.605084717824586	3.153549635161586	2.7023745226324065	2.2517452602377084
96003	CH3-81-Br	14333	4.595875193307703	4.408303561046434	4.144076055542232	3.692734322867476	3.2428109153300033	2.8056360868709826	2.3962882898692857
97001	Br-81-O	1892	3.5974312389346403	3.4689976940494933	3.291804480599061	2.9902842314944755	2.688559521322076	2.3861849472107806	2.08226462269973
97002	Cl-35-ONO2	78323	5.7883880282733955	5.5708553607336215	5.258740694266385	4.73319059409943	4.2527196893847625	3.7991178992342864	3.3483720469079543
97003	Br-81-O v=1	1313	3.5974312389346403	3.4689976940494933	3.291804480599061	2.9902842314944755	2.688559521322076	2.3861849472107806	2.08226462269973
98001	H2SO4	42913	5.192516960183459	5.005454750242104	4.741277133586365	4.289769071595299	3.8385039664705394	3.3876218982824433	2.937454297823033
98002	HOBr-81	9920	4.133910103408744	3.9462008025365196	3.6818395181317003	3.230388371397362	2.779613083587182	2.3315163734325317	1.9181719314658834
99001	Cl-37-ONO2	49505	5.799331930345979	5.581808988547058	5.26969312270243	4.744139004304368	4.263662622457979	3.810051232807368	3.359286483112447
99002	HC7N	518	4.2958044083848295	4.241749518092932	4.142671994150458	3.907850099008837	3.6184910499481218	3.317882020932432	3.017059229159646
100001	C7O	99	4.037925502385818	3.9129746259594174	3.736872904976438	3.4358500811858024	3.1348634963091397	2.83393482335382	2.533114782979883
102001	ClOOCl	17266	5.630300053623209	5.442900189900324	5.179299850280973	4.727399828044728	4.275700110210052	3.8243999324187388	3.3735001104199176
102002	ClClOO	15078	4.956201557617738	4.768451104249292	4.503993969697928	4.052215354304598	3.6007466226607403	3.149625434476129	2.6990642360148245
104001	Cl-37-OOCl	17482	5.642700183223844	5.455200197587219	5.19150018141857	4.73979996110314	4.288000094518234	3.8366999406450653	3.385799786414976
111001	OBr-79-O	52631	4.964481860428739	4.77728947951464	4.5134599646664455	4.063695807898187	3.6164349708426298	3.1738241252130415	2.7403374207165614
112001	Se-80-O2	7484	4.032606070242132	3.8448722722953677	3.580455090792982	3.1288336690099676	2.6777127762969273	2.2273081166608577	1.7781946776605064
112002	C8O	644	4.667176440647051	4.5412939635594824	4.363145799481116	4.055984315013502	3.7428517886021964	3.4181948761352867	3.072244308012663
113001	OBr-81-O	52631	4.9663806745084225	4.779191044708442	4.515361047116494	4.065594576830448	3.618329407478441	3.1757100707911783	2.742206495605057
123001	HC9N	99	3.9029920534024334	3.8723801069782935	3.8137027140577144	3.657183252726208	3.419070173488504	3.128509217903169	2.8278409243365203
124001	C9O	100	4.32710134284074	4.202981274742827	4.027001588295544	3.7259723721308102	3.4249621369176437	3.1239828238013145	2.823059821525099
128001	S4	26640	5.182411311036429	5.0195784911483186	4.768495500513963	4.319233766850827	3.867674803671625	3.4163254047578593	2.965296266234367
143001	IO	8833	3.8878569400095726	3.7513756775657487	3.5706642802179824	3.27118579144068	2.9748256712981656	2.6831984742864594	2.4008625097159477
147001	HC11N	99	4.5521376550939685	4.437855178733829	4.266344579762475	3.9658655275373507	3.664846186948257	3.363844650515748	3.0628758889608947
